idx,smiles
14260,CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14261,FC(F)(F)OC(F)(F)C(F)(Br)C(F)(F)Br
14262,CC(=C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14263,OCC1=CC=C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1
14264,OCC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1
14265,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(Cl)=O
14266,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI
14267,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)SCl
14268,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO
14269,FC(F)(F)C(F)(F)C(F)(F)C1=NC(=NC(=N1)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
14270,[I-].C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14271,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(=O)N1C(=O)CCC1=O
14272,OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
14273,CN(CCO)S(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
14274,OCCN(CCO)S(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
14275,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14276,[I-].CC[N+](C)(CC)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14277,FC(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F
14278,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
14279,CC[N+](CC)(CC)CC.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
14280,[I-].CC[N+](C)(CC)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
14281,[Na+].[O-]S(=O)(=O)C1=CC=C(OC(F)(C(=C(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C=C1
14282,[I-].[H]N(CCC[N+](C)(C)C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14283,CCCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14284,CN(C)CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14285,OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14286,OC(CN1CC1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14287,OC(COC=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14288,[K+].CN(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O
14289,CC1(C)OCC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1
14290,FC(F)(F)C(=C1C(F)(OCCOC1(C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
14291,OC(=O)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(O)=O)C(F)(F)C1(F)F
14292,FC1(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC1(F)F
14293,OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14294,FC(F)(F)C(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)C(F)(F)F
14295,OCCCC(F)(F)C(F)(F)F
14296,FC(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)F
14297,FC(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)F
14298,FC(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F
14299,OCC(F)(F)C(F)C(F)(F)F
14300,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14301,CC1=CC(CC2=CC(=C(O)C(C)=C2)C(C)(C)C)=CC(=C1O)C(C)(C)C
14302,OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(O)C=C1
14303,CC1=C(C=CC(O)=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C=C(O)C=C1
14304,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=CC=C1O
14305,OC1=CC=C(CC2=C(O)C=CC=C2)C=C1
14306,CC(C)(C1=CC=C(O)C=C1)C1=C(O)C=CC=C1
14307,CC(C)(C)C1=C(O)C=CC(=C1)C(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C
14308,[Na+].CCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)[O-]
14309,CC(C)CC(C)CC(=O)C
14310,[Zn++].CC(C)CC(C)OP(=S)([S-])OC(C)CC(C)C.CC(C)CC(C)OP(=S)([S-])OC(C)CC(C)C
14311,CC(=C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C
14312,CCCCOCCCOC(O)CC
14313,[K+].[K+].CC(C)CCCCCCCOP(=O)([O-])[O-]
14314,[Na+].OCNCC(=O)[O-]
14315,CCCCC(CC)CN(CCC(=O)O)CCC(=O)[O-].[Na+]
14316,O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1
14317,CCCC(CCC)(C(=O)O)C(CCC)(/C=C/C)C(=O)O
14318,CCCCCCCCCc1ccccc1OCCOCCOCCOCCOCCOCCOCCOCCOCCOP(=O)(O)O
14319,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
14320,CCC1CCCCC1
14321,[K+].CC(C)(c1ccccc1)S(=O)(=O)[O-]
14322,COCCCN
14323,[Na+].CCCCCCCCCCOCCCN(CCC(=O)O)CCC(=O)[O-]
14324,CCCCN(CCO)CCO
14325,NC(=O)NC(=O)N
14326,[Mn].[C-]#[O+].[C-]#[O+].[C-]#[O+].C[C-]1C=CC=C1
14327,OCCN1CCN(CCO)CC1
14328,CCCCCCCCCCCCc1ccccc1
14329,CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c1ccc(OCCOC(=O)C(=C)C)cc1
14330,[O-]C(=O)CC(CCCCCCC=C)C(=O)[O-]
14331,CCCCOC(O)CC
14332,CCCCCOP(=O)(O)OCCCCC
14333,CC(C)CCOP(=O)(O)OCCC(C)C
14334,[Na+].CCCCCCCCS(=O)(=O)[O-]
14335,CCC(C)COC(=O)C
14336,CC(C)(C)CC(C)(C)c1cc2c(cc1)c(Nc1ccccc1)ccc2
14337,CN(C)Cc1cccc(O)c1CN(C)C
14338,CCCCC(CC)COC(=O)/C=C\C(=O)O
14339,CCCl
14340,[Cl-].CCN(Cc1ccccc1)c1ccc(C=Cc2cc[n+](CCO)cc2)cc1
14341,CCN(CCc1ccccc1)c2ccc(cc2)/C=C/c3cc[n+](cc3)CCO.CC(=O)[O-]
14342,CCCCCCCCCCCCc1ccc(O)cc1
14343,CC(C)(C)SC(C)(C)C
14344,O=C1CCCCCCCCC\C=C\CCCO1
14345,C(OCC1CCC(COCC2CO2)CC1)C1CO1
14346,[Na+].CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-]
14347,OCCOCCN(CCO)CCO
14348,CCCCNc1ccc2c(=O)n(CCCC)c(=O)c3cccc1c23
14349,COCC(C)OCC(C)O
14350,CC(C)C(C)(C)C(C)(C)C(C)(C)S
14351,[Na+].CCCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)[O-]
14352,Cc1ccc(cc1)N(CCO)CCO
14353,CCCOCC#C
14354,CC(=O)OC1=CCC2C3CCC(C3)C12
14355,CC(C)COC(=O)CCCC(=O)OCC(C)C
14356,CCl
14357,CCCCC(CC)CN(CC(CC)CCCC)Cn1nnc2c1ccc(C)c2
14358,Cc1cccc(c1)N(CCO)CCO
14359,CC(C)COC(=O)CCC(=O)OCC(C)C
14360,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C
14361,[Na+].CC(C)c1ccc2c(c1)cc(cc2C(C)C)S(=O)(=O)[O-]
14362,COCCOCCOCCOCCOCCO
14363,CCN(CC)c1ccc(cc1)N=Nc1ccccc1
14364,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1
14365,CNC(C)(C)CO
14366,CCCCCCOC(=O)c1c(cccc1)C(=O)c1c(O)cc(cc1)N(CC)CC
14367,O[C@H]1NC(=O)N[C@H]1O
14368,NC(=O)C(Br)(Br)C(=O)N
14369,COP(=O)(O)O
14370,CCC(C)OP(=S)(OCCCCCC(C)C)[S-].CCC(C)OP(=S)(OCCCCCC(C)C)[S-].[Zn+2]
14371,CCCCC(CC)CN(CC(CC)CCCC)Cn1c2cccc(c2nn1)C
14372,CC1CCCC1
14373,CC(O)C(C)(C)C=CC1CC=C(C)C1(C)C
14374,Oc1c(cccc1)C1CCCCC1
14375,CCC(=O)OCC(C)(C)OC(C)C1CCCC(C)(C)C1
14376,CC1(C)[C@H]2CC[C@]3(C2)[C@H]1C1(CCC3(C)C)OCCO1
14377,CC(=C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1
14378,CC(C)(COCC1CO1)COCC1CO1
14379,CCOC(C)CO
14380,CCCCCCCCCCCCC1=CC(C)=CC(N2N=C3C=CC=CC3=N2)=C1O
14381,CCC(=O)OCC(=O)OC(C)C1CCCC(C)(C)C1
14382,O=C1CCCCCCCCCCCCCCC1
14383,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2C)cc1
14384,Cc1cc(ccc1OCC(=O)OCCCCCC(C)C)Cl
14385,c2c(Nc1ccc(cc1)CCCCCCCCC)cccc2
14386,[O-][N+](=O)c1nn(CC(=O)Nc2cc(ccc2Cl)C(F)(F)F)cn1
14387,O=[P+](Oc1ccccc1)Oc1ccccc1
14388,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
14389,CCC(C)COC(=O)c1c(O)cccc1
14390,CC1CC2=C(CCCC2(C)C)CC1(C)C(=O)C
14391,CCOCCOCCOCCOCCO
14392,[Na+].Cc1c(N/N=C\2/C(=O)C=Cc3ccccc23)ccc(c1)S(=O)(=O)[O-]
14393,CCCCCCCCCCCCCCCOC(=O)C(=C)C
14394,OCC(Cl)CCl
14395,CC1CC=CCCCCCCCCCC(=O)C1
14396,O=C1CCCN1C1CCCCC1
14397,CC(=O)[O-].CN(C)c1ccc(C=CC2=[N+](C)c3c(cccc3)C2(C)C)cc1
14398,O=C1C=Cc2c(cccc2)/C/1=N/Nc1ccccc1
14399,COC(=O)CCC1=CC(=C(O)C(=C1)N1N=C2C=CC=CC2=N1)C(C)(C)C
14400,CC(=O)[O-].CNc1ccc(cc1)[C+](c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C
14401,CC(C)CCCCCCOP(=O)(O)O
14402,CCC(C)C1(C)COC(OC1)C1CCC(=CC1C)C
14403,Nc1ccc2c(=O)[nH]c(=O)c3c2c1ccc3
14404,CCCCOCCOCCOCCOCCOCCO
14405,CC(C)CC(C)(O)CCC(C)(O)CC(C)C
14406,CC1(CO)CC1CC1CC2CC2(C)C1(C)C
14407,C=CC(=O)OCCOC(=O)C=C
14408,[Na+].Cc1cc2c(cccc2)c(c1C)S(=O)(=O)[O-]
14409,CCCCCCCCCCCCCN
14410,O=C1C=CC(=O)N1c1cc(ccc1)N1C(=O)C=CC1=O
14411,CCCOC(=O)[C@H](C)OC(C)(C)CC
14412,[Cl-].C[N+](C)(C)CC(O)CO
14413,CCCC1N(C=C(CC)C=C1CC)c1ccccc1
14414,CCCCCCCCCCCCSSc1n[nH]c(=S)s1
14415,CCN(CC)c1ccc(cc1)C(O)(c1ccc(cc1)N(CC)CC)c1ccc(cc1)N(CC)CC
14416,[Na+].[O-]S(=O)(=O)c1ccc(NN=C2C(=O)C=Cc3ccccc23)cc1
14417,[Cl-].CCN(CC)c1ccc(C=CC2=[N+](C)c3c(cccc3)C2(C)C)cc1
14418,CCC(C)C(=O)OC(C)C
14419,CCCCCCCOC(=O)CCCCCCCCC=C
14420,[Zn++].CCCCOP(=S)([S-])OCCCC.CCCCOP(=S)([S-])OCCCC
14421,CCOC(=O)C1CCC(CC1)C(=O)OCC
14422,CCOP(=O)(CC)OCC
14423,[Na+].CC(C)CCCCCC(=O)[O-]
14424,Cc1ccccc1N=Nc1cc(C)c(N/N=C/2\C(=O)C=Cc3ccccc23)cc1
14425,[Na+].[Na+].[O-]C(=O)CNCC(=O)[O-]
14426,CC1(C)C2CCC1(C)C(=O)C2=O
14427,CN(C)CCN1CCN(C)CC1
14428,CC(CO)CC(=C)C1CC=C(C)C1(C)C
14429,CC(CO)OC(C)CO
14430,O=C1CCc2c(O1)cccc2
14431,CC(O)COC(=O)C
14432,CCCCc1c(C(=O)c2ccc(O)cc2)c2ccc(cc2o1)[N+](=O)[O-]
14433,CN(C)CCOC(=O)C
14434,C=CC(=O)OCCOCCOCCOC(=O)C=C
14435,CC(C)O[P+](=O)OC(C)C
14436,CC(C)(C)c1cc(CCC(=O)[O-])cc(c1O)C(C)(C)C
14437,CCCCCCCCCCCCCOC(=O)C(=C)C
14438,[Na+].CCCCc1cc2c(cc1)c(cc(CCCC)c2)S(=O)(=O)[O-]
14439,CCCCCCOCCOCCOCCO
14440,CCC(CO)CO
14441,Cc1ccc(OC[C@H]2CO2)cc1
14442,CCc1ccccc1C=C
14443,COP(=S)(OC)SC
14444,COCN1C(O)C(O)N(COC)C1=O
14445,CCCCCCCC(=O)Oc1c(I)cc(cc1I)C#N
14446,OCCOCC#C
14447,CC(=C1CCC(C)(O)CC1)C
14448,CN(C)c1ccccc1C
14449,Clc1cccc(C=O)c1Cl
14450,CCC(COC(=O)CCN1CC1C)(COC(=O)CCN1CC1C)COC(=O)CCN1CC1C
14451,COS(=O)(=O)C
14452,[Cl-].CCN(Cc1ccccc1)c1ccc(/C=C(\C#N)/C(=O)OCC[N+](C)(C)C)cc1
14453,CCCCCCCCCCOCCCN
14454,CN(C)C(=N)N(C)C
14455,CC1CC(=O)CCCCCCCCCCC=C1
14456,CCCCNP(=S)(N)N
14457,OCCN1CCNCC1
14458,CC(=O)OOC(C)(C)C
14459,CCOC(=O)[C@H]1[C@@H]2C[C@@H](C=C2)[C@@H]1C(C)C
14460,[Na+].CC(=C)COc1ccc(cc1)S(=O)(=O)[O-]
14461,C(COc1ccccc1)OCOCCOc1ccccc1
14462,SCCOCCOCCS
14463,CC1=CC=C(C=C1)S(O)(=O)=O.CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)C1=CC=C(C=C1)N(C)C
14464,Cc1c(cc(cc1)S(=O)(=O)C)[N+](=O)[O-]
14465,[Na+].[Na+].[Na+].[Fe+++].[O-]c1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)[O-].[O-]c1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)[O-].[O-]c1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)[O-]
14466,OCCOCCOC(=O)c1ccccc1
14467,COS(=O)(=O)[O-].CC[N+](C)(CC)CCOC(=O)C=C
14468,CCOCCOC(=O)C(=C)C
14469,C=CC(=O)OCC1CCCO1
14470,CN(CC(O)=O)CP(O)(O)=O
14471,CC(C)CCOP(=O)(O)O
14472,CN1SC2=CC=CC=C2C1=O
14473,OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.CCN(CCNS(=O)(=O)C)c1cc(C)c(N)cc1.CCN(CCNS(=O)(=O)C)c1cc(C)c(N)cc1
14474,CC(C)COP(=S)(OCC(C)C)SCC(C)C(=O)O
14475,[Li+].CC(C)(C)CCCCCC(=O)[O-]
14476,CC(=C)C(=O)OCCCO
14477,COc1cccc2c1CCC(=O)C2
14478,NCCCNC1CCCCC1
14479,CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C
14480,COC1=C/C(=C/Nc2cc(NC(=O)C)c(Cl)cc2Cl)/C(=O)C=C1
14481,CCCCl
14482,CC(O)C(C)Cc1ccccc1
14483,CCCCOC(=O)N
14484,OCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
14485,Cc1ccc(C=C)cc1
14486,[Na+].[Na+].CCCCCCCCCCCC(=O)NCCN(CCOCC(=O)[O-])CC(=O)[O-]
14487,OCCOCCOCC#C
14488,O=C(Nc1ccc(Cc2ccc(NC(=O)N3CC3)cc2)cc1)N1CC1
14489,CN(C1CCCCC1)C1CCCCC1
14490,[Cl-].C[N+]12CN3CN(CN(C3)C1)C2
14491,CC(C)OCCOC(=O)c1ccccc1O
14492,COS(=O)(=O)c1ccc(C)cc1
14493,OCCN(C)CCOCCN(C)C
14494,CCN(CCO)c1ccccc1
14495,CCCC(O)CCC1C(C)CCC(C)C1(C)C
14496,CN1CCN(CCN(CC1)C)C
14497,COC(=O)c1c(cccc1)S(=O)(=O)NC(=O)NCc1nc(C)nc(OC)n1
14498,CC(=C)C(=O)OCCOc1ccccc1
14499,C=CC(=O)OCCCCOC(=O)C=C
14500,Oc1cc(=O)c2ccccc2o1
14501,CCOP(=S)(OCC)OCC
14502,CCOC(=O)C(Cl)(Cl)Cc1ccc(F)c(c1)n1nc(C)n(C(F)F)c1=O
14503,Oc1ccc(cc1)C1(OS(=O)(=O)c2c1cccc2)c1ccc(O)cc1
14504,CCCCCCCCN(CCO)CCO
14505,COC1=CC=C(CC2CC2)C=C1
14506,COc1c(OC(=O)C(C)C)ccc(C=O)c1
14507,O=C(c1ccccc1)c1ccc(cc1)c1ccccc1
14508,C1=CC=C(C=C1)CC2=CC=C(C=C2)OC(=O)C3=CC=CC=C3
14509,CCC[NH+]1CCC(=O)CC1
14510,OC(=O)CCOC(=O)C=C
14511,CCCCCCCCCC/C=C/C1CC(=O)OC1=O
14512,CC(CN)CC(C)(C)CCN
14513,CC(C)(C)[NH2+]Cc1ccccc1
14514,COc1ccc2[nH]c(=S)[nH]c2c1
14515,CC(O)COC(=O)c1ccccc1
14516,Fc1ccc(cc1)C(=O)CCCCl
14517,C=CC(=O)OCCOCCOC(=O)C=C
14518,CC(CO)Oc1ccccc1
14519,CC=CC(=C)C1C(C)=CCCC1(C)C
14520,OS(=O)(=O)CCN1CCOCC1
14521,O=C1CC(=O)NC(=S)N1
14522,CCCCCCCCCCCCCCCCC(=O)O
14523,CN(C)CCCNC(=O)NCCCN(C)C
14524,[O-]C(=O)CNCCNCC(=O)[O-]
14525,COc1c(C)cccc1
14526,CCN(CC)c1ccc(C)cc1
14527,CCCCNC(=O)OCCOC(=O)C=C
14528,CC(C)C1CCC(CC1)C(C)O
14529,CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C
14530,CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1
14531,CC(C)C1CC(C(=C)C)C(C)(C=C)C=C1
14532,C=COCCOCCOCCOC=C
14533,CCCCNC(=O)Nc1ccc(cc1)Cc2ccc(cc2)NC(=O)NCCCC
14534,CC(CO)(CO)CO
14535,OB(O)c1ccc(C=O)cc1
14536,CCSC(C)CC1CC(=C(C(=NOC/C=C/Cl)CC)C(=O)C1)O
14537,[Na+].[O-]S(=O)(=O)c1c(C=O)cccc1
14538,O=Nc1ccc(cc1)N=O
14539,NCCCNCCNCCCN
14540,CC(C)CC(=NCCNCCN=C(C)CC(C)C)C
14541,ClC(=O)OCCOCCOC(=O)Cl
14542,COC(C)(C)CC(=O)C
14543,NC(=O)C(Br)C#N
14544,Cc1ccc(cc1)CC(CC)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3
14545,OC(=O)c1cc(ccc1)[N+](=O)[O-]
14546,NCCCN1CCOCC1
14547,C=CCNCC=C
14548,CC1(CO)CN(NC1=O)c1ccccc1
14549,[Cl-].COc1cc2c(ccnc2cc1)C(O)C1CC2(CCN1CC2)C=C.[H+]
14550,CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1
14551,C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F
14552,NCCCCCCNC(=O)O
14553,NCCCCCCNCCCCCCN
14554,CC(=O)c1cc2c(o1)cccc2
14555,CCCOC(=O)/C(=C/Oc1ccccc1)/O
14556,CCC(C)CC(C)CC(C)CCC1=CC=C(O)C=C1
14557,C(OCC1CO1)C1CO1
14558,C=CC(=O)OCc1ccccc1
14559,CCCCCCOC(=O)C=C
14560,CCCCOP(=O)(OCCCC)Oc1ccccc1
14561,CC1CN(NC1=O)c1ccccc1
14562,o1ccc2c1cccc2
14563,CCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
14564,CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1
14565,CCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O
14566,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
14567,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O
14568,CCN(CC)c1cc(NC(=O)C)c(cc1)N=Nc1c(cc(cc1C#N)[N+](=O)[O-])C#N
14569,CCCC[C@@H](C)C(=O)[O-]
14570,CC(C)(C)C
14571,COc1cc(c(N/N=C/2\C(=O)C=Cc3ccccc23)cc1)[N+](=O)[O-]
14572,CN(C)c1ccc(CCO)cc1
14573,Cc1cc(C)c(cc1)S(=O)(=O)c1ccc(C)cc1C
14574,CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-]
14575,CCCCCCCCN(CCC(=O)O)CCC(=O)O
14576,[Cl-].CNc1cc2c(cc1)nc1ccc(cc1[s+]2)N(C)C
14577,CCN(CCOc1ccc(cc1)C1CCCCC1)c1ccc(C=C(C#N)C#N)c(C)c1
14578,OCCCCCCCCCCCCO
14579,[Na+].CCCCCCCCCc1cc(CN(C)CC(=O)[O-])c(O)cc1
14580,OC(=O)c1c(nc[nH]1)C(=O)O
14581,CN1C(=O)/C(=N\Nc2cc(OS(=O)(=O)c3ccccc3)ccc2)/C(=C(C#N)C1=O)C
14582,COC(=O)c1c(cccc1)C(=O)c1ccccc1
14583,CCN(CC)C=O
14584,CCCCC(CC)C(=O)OC(C)C
14585,C[C@@H]1CC(O)C=C(C)[C@]21CCC(=C(C)C)C2
14586,CCOCCOCCOC(=O)C=C
14587,CC#C
14588,CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C
14589,CC(C)(C)OCC1CO1
14590,CCCCCCCCSSCCCCCCCC
14591,CCc1cc2c(sc3c(cccc3)c2=O)c(CC)c1
14592,[Na+].[Na+].[O-]S(=O)(=O)c1cc(ccc1)S(=O)(=O)[O-]
14593,S=c1nn[nH]n1c1ccccc1
14594,Clc1cc(Cl)c(C=O)cc1
14595,O=C1CCN(N1)c1ccccc1
14596,NCCOCCOCCN
14597,CCN1CCOCC1
14598,C[NH+](CCO)Cc1ccccc1
14599,CCNc1cc(C)ccc1
14600,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C
14601,CC(C)CC(C)C
14602,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC
14603,CN(C)CCN(C)C
14604,CCC/C=N\O
14605,CCCCN1C(=O)c2c(cccc2)C1=O
14606,CCCCCCCCCCCC=[N+](CCO)CCO
14607,OC(=O)c1cc(ccc1)S(=O)O
14608,CCCCCC#CC=CC=C
14609,OCCOP(=O)(O)O
14610,CC(=O)CC(C)(C)S
14611,CC1(C)CC(O)CC(C)(C)N1O.CC1(C)CC(O)CC(C)(C)N1O.CC1(C)CC(O)CC(C)(C)N1O.OC(=O)CC(O)(CC(O)=O)C(O)=O
14612,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C
14613,C1CC(CCC1CN)CN
14614,CC(C)CC(=NCCN=C(C)CC(C)C)C
14615,CC(C)c1c(C(C)C)c(ccc1)S(=O)(=O)O
14616,CCCCCCCCCCCCCCCCCC1=NCCN1CCN
14617,CCNC(=O)CCC(N)C(=O)O
14618,CC(=O)C(C)(O)C1=CC=CC=C1
14619,CC1C(C2=C(C1(C)C)C3C(CC2)COCO3)(C)C
14620,CN(C)c1ccc(cc1)C(O)(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C
14621,Cc1cc(O)c(cc1C(C)(C)C)C(C)(C)C
14622,N#CNC#N
14623,CC(=C)C(=O)OCCOC(=O)Nc1ccccc1
14624,Cc1ccc(NC(=S)SSC(=S)Nc2ccc(C)cc2)cc1
14625,CCOC(=O)c1ccc(cc1)N=CN(C)c1ccccc1
14626,Cc1c(O)ccc(c1)C1(OC(=O)c2c1cccc2)c1cc(C)c(O)cc1
14627,Cc1c(C=C)cccc1
14628,CC(C)OC(=O)C(C)O
14629,CCCC(C)OC(=O)C
14630,Cc1cc(O)cc(C)c1O
14631,CCC(COCC=C)(COCC=C)COCC=C
14632,CC(C)(c1ccccc1)c1ccc(Nc2ccccc2)cc1
14633,CC1(C)CCCC(C)(O1)C=C
14634,C1c2ccccc2Oc2c1cccc2
14635,CC(C)OCCCOCCCO
14636,[nH]1c2c(cc1c1ccccc1)cccc2
14637,CCc1ccc(C)nc1
14638,F[B-](F)(F)F.CN(C)C(ON1C(=O)CCC1=O)=[N+](C)C
14639,[O-][N+](=O)c1c(Nc2ccccc2)cccc1
14640,[P+](C[C@@H](C)OC)(CCCC)(CCCC)CCCC.[ClH-]
14641,CCOc1c(cc(NC(=O)C)c(c1)N=Nc1cc(cc(c1Br)[N+](=O)[O-])[N+](=O)[O-])N(CCOC(=O)C)CCOC(=O)C
14642,CNC(=O)N(c1ccccc1)c1ccccc1
14643,CCN(CC)c1ccc(Cc2ccc(cc2)N(CC)CC)cc1
14644,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N
14645,Cc1ccccc1NC(=S)Nc1c(C)cccc1
14646,CC(=O)Nc1c(ccc(c1)N(CCOC(=O)C)CCOC(=O)C)N=Nc1c(Cl)cc(cc1)[N+](=O)[O-]
14647,COc1c(NN=C2C=CC(=O)C=C2)ccc(c1)N=Nc1ccc(cc1)[N+](=O)[O-]
14648,CCc1cc(Cc2cc(CC)c(N)cc2)ccc1N
14649,CC1=CC2=C(C1)C=C1CCCC1=C2
14650,CCCCCCCCCCOC(=O)C=C
14651,CN(C)CCN(C)CCO
14652,COC(CN)OC
14653,CC(=O)C1=C(C)C2=CC=CC=C2O1
